Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2020-03-04,AQS,60658005.0,3.0,11.4,ug/m3 LC,48,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-05,AQS,60658005.0,3.0,16.0,ug/m3 LC,59,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-06,AQS,60658005.0,3.0,15.5,ug/m3 LC,58,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-07,AQS,60658005.0,3.0,5.7,ug/m3 LC,24,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-08,AQS,60658005.0,3.0,3.3,ug/m3 LC,14,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-09,AQS,60658005.0,3.0,3.4,ug/m3 LC,14,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-10,AQS,60658005.0,3.0,2.7,ug/m3 LC,11,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-11,AQS,60658005.0,3.0,4.9,ug/m3 LC,20,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-12,AQS,60658005.0,3.0,5.9,ug/m3 LC,25,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-13,AQS,60658005.0,3.0,4.1,ug/m3 LC,17,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-14,AQS,60658005.0,3.0,5.0,ug/m3 LC,21,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-15,AQS,60658005.0,3.0,5.5,ug/m3 LC,23,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-16,AQS,60658005.0,3.0,4.7,ug/m3 LC,20,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-17,AQS,60658005.0,3.0,4.0,ug/m3 LC,17,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-18,AQS,60658005.0,3.0,6.8,ug/m3 LC,28,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-19,AQS,60658005.0,3.0,3.5,ug/m3 LC,15,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-20,AQS,60658005.0,3.0,4.9,ug/m3 LC,20,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-21,AQS,60658005.0,3.0,12.1,ug/m3 LC,51,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-22,AQS,60658005.0,3.0,5.3,ug/m3 LC,22,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-23,AQS,60658005.0,3.0,2.3,ug/m3 LC,10,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-24,AQS,60658005.0,3.0,4.1,ug/m3 LC,17,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-25,AQS,60658005.0,3.0,2.2,ug/m3 LC,9,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-26,AQS,60658005.0,3.0,1.6,ug/m3 LC,7,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-27,AQS,60658005.0,3.0,5.5,ug/m3 LC,23,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-28,AQS,60658005.0,3.0,9.8,ug/m3 LC,41,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-29,AQS,60658005.0,3.0,9.9,ug/m3 LC,41,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-30,AQS,60658005.0,3.0,8.5,ug/m3 LC,35,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-03-31,AQS,60658005.0,3.0,13.0,ug/m3 LC,53,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-01,AirNow,60658005.0,3.0,13.4,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-02,AirNow,60658005.0,3.0,9.2,ug/m3 LC,38,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-03,AirNow,60658005.0,3.0,10.5,ug/m3 LC,44,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-04,AirNow,60658005.0,3.0,10.3,ug/m3 LC,43,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-05,AirNow,60658005.0,3.0,4.8,ug/m3 LC,20,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-06,AirNow,60658005.0,3.0,1.7,ug/m3 LC,7,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-07,AirNow,60658005.0,3.0,2.9,ug/m3 LC,12,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-08,AirNow,60658005.0,3.0,2.6,ug/m3 LC,11,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-09,AirNow,60658005.0,3.0,1.9,ug/m3 LC,8,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-10,AirNow,60658005.0,3.0,2.2,ug/m3 LC,9,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-11,AirNow,60658005.0,3.0,8.0,ug/m3 LC,33,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-12,AirNow,60658005.0,3.0,6.3,ug/m3 LC,26,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-13,AirNow,60658005.0,3.0,4.5,ug/m3 LC,19,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-14,AirNow,60658005.0,3.0,6.8,ug/m3 LC,28,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-15,AirNow,60658005.0,3.0,6.1,ug/m3 LC,25,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-16,AirNow,60658005.0,3.0,9.1,ug/m3 LC,38,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-22,AirNow,60658005.0,3.0,13.6,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-23,AirNow,60658005.0,3.0,15.2,ug/m3 LC,58,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-24,AirNow,60658005.0,3.0,15.2,ug/m3 LC,58,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-25,AirNow,60658005.0,3.0,18.2,ug/m3 LC,64,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-26,AirNow,60658005.0,3.0,16.1,ug/m3 LC,59,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-27,AirNow,60658005.0,3.0,16.0,ug/m3 LC,59,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-28,AirNow,60658005.0,3.0,18.5,ug/m3 LC,64,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-29,AirNow,60658005.0,3.0,19.3,ug/m3 LC,66,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-04-30,AirNow,60658005.0,3.0,19.7,ug/m3 LC,67,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-01,AirNow,60658005.0,3.0,20.4,ug/m3 LC,68,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-02,AirNow,60658005.0,3.0,20.7,ug/m3 LC,69,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-03,AirNow,60658005.0,3.0,14.3,ug/m3 LC,56,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-04,AirNow,60658005.0,3.0,15.9,ug/m3 LC,59,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-05,AirNow,60658005.0,3.0,18.5,ug/m3 LC,64,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-06,AirNow,60658005.0,3.0,17.0,ug/m3 LC,61,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-07,AirNow,60658005.0,3.0,19.7,ug/m3 LC,67,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-08,AirNow,60658005.0,3.0,23.3,ug/m3 LC,75,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-09,AirNow,60658005.0,3.0,23.6,ug/m3 LC,75,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-10,AirNow,60658005.0,3.0,18.0,ug/m3 LC,63,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-11,AirNow,60658005.0,3.0,13.1,ug/m3 LC,53,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-12,AirNow,60658005.0,3.0,9.7,ug/m3 LC,40,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-13,AirNow,60658005.0,3.0,9.2,ug/m3 LC,38,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-14,AirNow,60658005.0,3.0,10.7,ug/m3 LC,45,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-15,AirNow,60658005.0,3.0,12.2,ug/m3 LC,51,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-16,AirNow,60658005.0,3.0,15.7,ug/m3 LC,59,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-17,AirNow,60658005.0,3.0,12.6,ug/m3 LC,52,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-18,AirNow,60658005.0,3.0,8.7,ug/m3 LC,36,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-19,AirNow,60658005.0,3.0,6.5,ug/m3 LC,27,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-20,AirNow,60658005.0,3.0,9.3,ug/m3 LC,39,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-21,AirNow,60658005.0,3.0,12.2,ug/m3 LC,51,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-22,AirNow,60658005.0,3.0,13.7,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-23,AirNow,60658005.0,3.0,19.0,ug/m3 LC,66,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-24,AirNow,60658005.0,3.0,22.9,ug/m3 LC,74,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-25,AirNow,60658005.0,3.0,24.5,ug/m3 LC,77,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-26,AirNow,60658005.0,3.0,21.2,ug/m3 LC,70,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-27,AirNow,60658005.0,3.0,19.0,ug/m3 LC,66,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-28,AirNow,60658005.0,3.0,12.8,ug/m3 LC,52,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-29,AirNow,60658005.0,3.0,10.7,ug/m3 LC,45,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-30,AirNow,60658005.0,3.0,9.7,ug/m3 LC,40,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-05-31,AirNow,60658005.0,3.0,9.7,ug/m3 LC,40,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-01,AirNow,60658005.0,3.0,11.8,ug/m3 LC,49,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-02,AirNow,60658005.0,3.0,13.6,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-03,AirNow,60658005.0,3.0,18.2,ug/m3 LC,64,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-04,AirNow,60658005.0,3.0,16.8,ug/m3 LC,61,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-05,AirNow,60658005.0,3.0,7.6,ug/m3 LC,32,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-06,AirNow,60658005.0,3.0,8.4,ug/m3 LC,35,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-07,AirNow,60658005.0,3.0,10.5,ug/m3 LC,44,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-08,AirNow,60658005.0,3.0,9.2,ug/m3 LC,38,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-09,AirNow,60658005.0,3.0,7.0,ug/m3 LC,29,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-10,AirNow,60658005.0,3.0,12.1,ug/m3 LC,51,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-11,AirNow,60658005.0,3.0,14.9,ug/m3 LC,57,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-12,AirNow,60658005.0,3.0,14.0,ug/m3 LC,55,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-13,AirNow,60658005.0,3.0,14.6,ug/m3 LC,56,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-14,AirNow,60658005.0,3.0,11.8,ug/m3 LC,49,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-15,AirNow,60658005.0,3.0,13.3,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-16,AirNow,60658005.0,3.0,13.5,ug/m3 LC,54,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
2020-06-17,AirNow,60658005.0,3.0,14.0,ug/m3 LC,55,Mira Loma (Van Buren),1.0,100.0,88502,Acceptable PM2.5 AQI & Speciation Mass,40140.0,"Riverside-San Bernardino-Ontario, CA",6.0,California,65.0,Riverside,33.99636,-117.4924
